id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	size	gender	age_group	color	retailgroupcode	categorypath	gtin
21935	R10CH	Charcoal Comfort Pant	Charcoal Comfort Pant	http://ecommercedemo.sparity.com/charcoal-comfort-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=21935	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10CH_2X	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X	female	adult	charcoal	R10	WOMEN > BOTTOMS > Joggers + Soft Pants	638529916290
21936	R10CH	Charcoal Comfort Pant	Charcoal Comfort Pant	http://ecommercedemo.sparity.com/charcoal-comfort-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=21936	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10CH_L	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult L	female	adult	charcoal	R10	WOMEN > BOTTOMS > Joggers + Soft Pants	638529916306
21937	R10CH	Charcoal Comfort Pant	Charcoal Comfort Pant	http://ecommercedemo.sparity.com/charcoal-comfort-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=21937	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10CH_M	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult M	female	adult	charcoal	R10	WOMEN > BOTTOMS > Joggers + Soft Pants	638529916313
21938	R10CH	Charcoal Comfort Pant	Charcoal Comfort Pant	http://ecommercedemo.sparity.com/charcoal-comfort-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=21938	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10CH_S	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult S	female	adult	charcoal	R10	WOMEN > BOTTOMS > Joggers + Soft Pants	638529916320
21939	R10CH	Charcoal Comfort Pant	Charcoal Comfort Pant	http://ecommercedemo.sparity.com/charcoal-comfort-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=21939	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10CH_XL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XL	female	adult	charcoal	R10	WOMEN > BOTTOMS > Joggers + Soft Pants	638529916337
21940	R10CH	Charcoal Comfort Pant	Charcoal Comfort Pant	http://ecommercedemo.sparity.com/charcoal-comfort-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=21940	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ch.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10CH_XS	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XS	female	adult	charcoal	R10	WOMEN > BOTTOMS > Joggers + Soft Pants	638529916344
22754	 	Navy Comfort Pant	Featuring a relaxed feminine fit, our Comfort Pant offers all-day comfort.	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	navy	R10	 	 
21944	R10N	Navy Comfort Pant	Navy Comfort Pant	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=21944	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	navy	R10	 	638529916351
21945	R10N	Navy Comfort Pant	Navy Comfort Pant	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=21945	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	navy	R10	 	638529916368
21946	R10N	Navy Comfort Pant	Navy Comfort Pant	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=21946	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	navy	R10	 	638529916375
21947	R10N	Navy Comfort Pant	Navy Comfort Pant	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=21947	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	navy	R10	 	638529916382
21948	R10N	Navy Comfort Pant	Navy Comfort Pant	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=21948	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	navy	R10	 	638529916399
21949	R10N	Navy Comfort Pant	Navy Comfort Pant	http://ecommercedemo.sparity.com/navy-comfort-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=21949	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10n_1.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10N_XS	New	Apparel	 	TRUE	FALSE	Adult XS	female	adult	navy	R10	 	638529916405
22755	 	Rope Comfort Pant	Featuring a relaxed feminine fit, our Comfort Pant offers all-day comfort.	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL, Adult XS	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	 
21953	R10RO	Rope Comfort Pant	Rope Comfort Pant	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable&134=10&aid=21953	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO_2X	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult 2X	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	638529916412
21954	R10RO	Rope Comfort Pant	Rope Comfort Pant	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable&134=11&aid=21954	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO_L	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult L	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	638529916429
21955	R10RO	Rope Comfort Pant	Rope Comfort Pant	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable&134=12&aid=21955	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO_M	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult M	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	638529916436
21956	R10RO	Rope Comfort Pant	Rope Comfort Pant	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable&134=13&aid=21956	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO_S	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult S	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	638529916443
21957	R10RO	Rope Comfort Pant	Rope Comfort Pant	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable&134=14&aid=21957	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO_XL	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XL	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	638529916450
21958	R10RO	Rope Comfort Pant	Rope Comfort Pant	http://ecommercedemo.sparity.com/rope-comfort-pant.html?utm_source=google_shopping&m=configurable&134=19&aid=21958	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png,http://ecommercedemo.sparity.com/media/catalog/product/r/1/r10ro_2.png	37.95 USD	 	 	in stock	0.40 lb	Boxercraft	R10RO_XS	New	Apparel	Apparel & Accessories > Clothing	TRUE	FALSE	Adult XS	female	adult	rope	R10	WOMEN > BOTTOMS > Pants	638529916467
22756	 	Charcoal Halftime Hoodie	Layer up with our Halftime Hoodie. This multi-use full-zip jacket is great for warm ups and workouts.	http://ecommercedemo.sparity.com/charcoal-halftime-hoodie.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30CH	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	charcoal	R30	 	 
21962	R30CH	Charcoal Halftime Hoodie	Charcoal Halftime Hoodie	http://ecommercedemo.sparity.com/charcoal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=10&aid=21962	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30CH_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	charcoal	R30	 	638529916528
21963	R30CH	Charcoal Halftime Hoodie	Charcoal Halftime Hoodie	http://ecommercedemo.sparity.com/charcoal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=11&aid=21963	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30CH_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	charcoal	R30	 	638529916535
21964	R30CH	Charcoal Halftime Hoodie	Charcoal Halftime Hoodie	http://ecommercedemo.sparity.com/charcoal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=12&aid=21964	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30CH_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	charcoal	R30	 	638529916542
21965	R30CH	Charcoal Halftime Hoodie	Charcoal Halftime Hoodie	http://ecommercedemo.sparity.com/charcoal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=13&aid=21965	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30CH_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	charcoal	R30	 	638529916559
21966	R30CH	Charcoal Halftime Hoodie	Charcoal Halftime Hoodie	http://ecommercedemo.sparity.com/charcoal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=14&aid=21966	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ch_4.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30CH_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	charcoal	R30	 	638529916566
22757	 	Navy Halftime Hoodie	Layer up with our Halftime Hoodie. This multi-use full-zip jacket is great for warm ups and workouts.	http://ecommercedemo.sparity.com/navy-halftime-hoodie.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30N	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	navy	R30	 	 
21970	R30N	Navy Halftime Hoodie	Navy Halftime Hoodie	http://ecommercedemo.sparity.com/navy-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=10&aid=21970	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30N_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	navy	R30	 	638529916474
21971	R30N	Navy Halftime Hoodie	Navy Halftime Hoodie	http://ecommercedemo.sparity.com/navy-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=11&aid=21971	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30N_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	navy	R30	 	638529916481
21972	R30N	Navy Halftime Hoodie	Navy Halftime Hoodie	http://ecommercedemo.sparity.com/navy-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=12&aid=21972	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30N_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	navy	R30	 	638529916498
21973	R30N	Navy Halftime Hoodie	Navy Halftime Hoodie	http://ecommercedemo.sparity.com/navy-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=13&aid=21973	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30N_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	navy	R30	 	638529916504
21974	R30N	Navy Halftime Hoodie	Navy Halftime Hoodie	http://ecommercedemo.sparity.com/navy-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=14&aid=21974	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30n_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30N_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	navy	R30	 	638529916511
22758	 	Rope Halftime Hoodie	Layer up with our Halftime Hoodie. This multi-use full-zip jacket is great for warm ups and workouts.	http://ecommercedemo.sparity.com/rope-halftime-hoodie.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30RO	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	rope	R30	MEN > TOPS > Sweatshirts + Pullovers,MEN > TOPS > Jackets + Hoodies	 
21978	R30RO	Rope Halftime Hoodie	Rope Halftime Hoodie	http://ecommercedemo.sparity.com/rope-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=10&aid=21978	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30RO_2X	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult 2X	female	adult	rope	R30	MEN > TOPS > Sweatshirts + Pullovers,MEN > TOPS > Jackets + Hoodies	638529948123
21979	R30RO	Rope Halftime Hoodie	Rope Halftime Hoodie	http://ecommercedemo.sparity.com/rope-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=11&aid=21979	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30RO_L	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult L	female	adult	rope	R30	MEN > TOPS > Sweatshirts + Pullovers,MEN > TOPS > Jackets + Hoodies	638529948130
21980	R30RO	Rope Halftime Hoodie	Rope Halftime Hoodie	http://ecommercedemo.sparity.com/rope-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=12&aid=21980	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30RO_M	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult M	female	adult	rope	R30	MEN > TOPS > Sweatshirts + Pullovers,MEN > TOPS > Jackets + Hoodies	638529948147
21981	R30RO	Rope Halftime Hoodie	Rope Halftime Hoodie	http://ecommercedemo.sparity.com/rope-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=13&aid=21981	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30RO_S	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult S	female	adult	rope	R30	MEN > TOPS > Sweatshirts + Pullovers,MEN > TOPS > Jackets + Hoodies	638529948154
21982	R30RO	Rope Halftime Hoodie	Rope Halftime Hoodie	http://ecommercedemo.sparity.com/rope-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=14&aid=21982	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30ro_3.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30RO_XL	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Adult XL	female	adult	rope	R30	MEN > TOPS > Sweatshirts + Pullovers,MEN > TOPS > Jackets + Hoodies	638529948161
22759	 	Royal Halftime Hoodie	Layer up with our Halftime Hoodie. This multi-use full-zip jacket is great for warm ups and workouts.	http://ecommercedemo.sparity.com/royal-halftime-hoodie.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30Y	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	royal	R30	 	 
21994	R30Y	Royal Halftime Hoodie	Royal Halftime Hoodie	http://ecommercedemo.sparity.com/royal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=10&aid=21994	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30Y_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	royal	R30	 	638529916573
21995	R30Y	Royal Halftime Hoodie	Royal Halftime Hoodie	http://ecommercedemo.sparity.com/royal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=11&aid=21995	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30Y_L	New	Apparel	 	TRUE	FALSE	Adult L	female	adult	royal	R30	 	638529916580
21996	R30Y	Royal Halftime Hoodie	Royal Halftime Hoodie	http://ecommercedemo.sparity.com/royal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=12&aid=21996	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30Y_M	New	Apparel	 	TRUE	FALSE	Adult M	female	adult	royal	R30	 	638529916597
21997	R30Y	Royal Halftime Hoodie	Royal Halftime Hoodie	http://ecommercedemo.sparity.com/royal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=13&aid=21997	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30Y_S	New	Apparel	 	TRUE	FALSE	Adult S	female	adult	royal	R30	 	638529916603
21998	R30Y	Royal Halftime Hoodie	Royal Halftime Hoodie	http://ecommercedemo.sparity.com/royal-halftime-hoodie.html?utm_source=google_shopping&m=configurable&134=14&aid=21998	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png,http://ecommercedemo.sparity.com/media/catalog/product/r/3/r30y_2_1.png	48.99 USD	 	 	in stock	0.80 lb	Boxercraft	R30Y_XL	New	Apparel	 	TRUE	FALSE	Adult XL	female	adult	royal	R30	 	638529916610
22760	 	Black Playoff Short	The right choice for comfort and functionality, our Playoff Short provides ultimate flexibility and style.	http://ecommercedemo.sparity.com/black-playoff-short.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60B	New	Apparel	 	TRUE	FALSE	Adult 2X, Adult L, Adult M, Adult S, Adult XL	female	adult	black	R60	 	 
21734	R60B	Black Playoff Short	Black Playoff Short	http://ecommercedemo.sparity.com/black-playoff-short.html?utm_source=google_shopping&m=configurable&134=10&aid=21734	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	http://ecommercedemo.sparity.com/media/catalog/product/r/6/r60b_2.png	37.99 USD	 	 	in stock	0.74 lb	Boxercraft	R60B_2X	New	Apparel	 	TRUE	FALSE	Adult 2X	female	adult	black	R60	 	638529916627
